contract_id,lane_calc,rating_zone,from_loccode,from_city,from_state,from_zip,from_country,to_loccode,to_city,to_state,to_zip,to_country,scac,service,mode,break_1_field,break_1_min,break_1_max,break_2_field,break_2_min,break_2_max,rate_field,rate_calc,rate,accessorial1_field,accessorial1_calc,accessorial1_rate,total_min,total_max,max_stops,transit_method,transit_value
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,24,24.9999,,,,,Flat,52.54,,,,52.54,52.54,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,25,25.9999,,,,,Flat,54.42,,,,54.42,54.42,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,26,26.9999,,,,,Flat,56.49,,,,56.49,56.49,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,27,27.9999,,,,,Flat,58.48,,,,58.48,58.48,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,28,28.9999,,,,,Flat,60.32,,,,60.32,60.32,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,29,29.9999,,,,,Flat,61.85,,,,61.85,61.85,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,30,30.9999,,,,,Flat,63.96,,,,63.96,63.96,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,31,31.9999,,,,,Flat,65.53,,,,65.53,65.53,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,32,32.9999,,,,,Flat,67.54,,,,67.54,67.54,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,33,33.9999,,,,,Flat,69.21,,,,69.21,69.21,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,34,34.9999,,,,,Flat,71.05,,,,71.05,71.05,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,35,35.9999,,,,,Flat,72.73,,,,72.73,72.73,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,36,36.9999,,,,,Flat,74.4,,,,74.4,74.4,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,37,37.9999,,,,,Flat,76,,,,76,76,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,38,38.9999,,,,,Flat,77.59,,,,77.59,77.59,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,39,39.9999,,,,,Flat,80,,,,80,80,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,40,40.9999,,,,,Flat,81.52,,,,81.52,81.52,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,41,41.9999,,,,,Flat,82.47,,,,82.47,82.47,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,42,42.9999,,,,,Flat,83.73,,,,83.73,83.73,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,43,43.9999,,,,,Flat,85.24,,,,85.24,85.24,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,44,44.9999,,,,,Flat,86.72,,,,86.72,86.72,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,45,45.9999,,,,,Flat,88.13,,,,88.13,88.13,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,46,46.9999,,,,,Flat,89.5,,,,89.5,89.5,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,47,47.9999,,,,,Flat,90.75,,,,90.75,90.75,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,48,48.9999,,,,,Flat,92,,,,92,92,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,49,49.9999,,,,,Flat,93.17,,,,93.17,93.17,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,50,50.9999,,,,,Flat,93.57,,,,93.57,93.57,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,51,51.9999,,,,,Flat,94.37,,,,94.37,94.37,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,52,52.9999,,,,,Flat,95.28,,,,95.28,95.28,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,53,53.9999,,,,,Flat,96.04,,,,96.04,96.04,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,54,54.9999,,,,,Flat,96.71,,,,96.71,96.71,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,55,55.9999,,,,,Flat,97.2,,,,97.2,97.2,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,56,56.9999,,,,,Flat,97.5,,,,97.5,97.5,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,57,57.9999,,,,,Flat,98.53,,,,98.53,98.53,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,58,58.9999,,,,,Flat,99.56,,,,99.56,99.56,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,59,59.9999,,,,,Flat,100.44,,,,100.44,100.44,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,60,60.9999,,,,,Flat,101.33,,,,101.33,101.33,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,61,61.9999,,,,,Flat,102.2,,,,102.2,102.2,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,62,62.9999,,,,,Flat,102.86,,,,102.86,102.86,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,63,63.9999,,,,,Flat,103.53,,,,103.53,103.53,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,64,64.9999,,,,,Flat,104.2,,,,104.2,104.2,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,65,65.9999,,,,,Flat,105.09,,,,105.09,105.09,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,66,66.9999,,,,,Flat,106.12,,,,106.12,106.12,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,67,67.9999,,,,,Flat,106.95,,,,106.95,106.95,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,68,68.9999,,,,,Flat,107.36,,,,107.36,107.36,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,69,69.9999,,,,,Flat,107.74,,,,107.74,107.74,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,70,70.9999,,,,,Flat,107.93,,,,107.93,107.93,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,71,71.9999,,,,,Flat,108.2,,,,108.2,108.2,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,72,72.9999,,,,,Flat,109.39,,,,109.39,109.39,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,73,73.9999,,,,,Flat,110.81,,,,110.81,110.81,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,74,74.9999,,,,,Flat,112.52,,,,112.52,112.52,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,75,75.9999,,,,,Flat,113.94,,,,113.94,113.94,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,76,76.9999,,,,,Flat,115.31,,,,115.31,115.31,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,77,77.9999,,,,,Flat,116.02,,,,116.02,116.02,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,78,78.9999,,,,,Flat,116.95,,,,116.95,116.95,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,79,79.9999,,,,,Flat,118.54,,,,118.54,118.54,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,80,80.9999,,,,,Flat,120.47,,,,120.47,120.47,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,81,81.9999,,,,,Flat,122.07,,,,122.07,122.07,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,82,82.9999,,,,,Flat,123.08,,,,123.08,123.08,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,83,83.9999,,,,,Flat,124.62,,,,124.62,124.62,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,84,84.9999,,,,,Flat,126.41,,,,126.41,126.41,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,85,85.9999,,,,,Flat,128.3,,,,128.3,128.3,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,86,86.9999,,,,,Flat,129.8,,,,129.8,129.8,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,87,87.9999,,,,,Flat,131.47,,,,131.47,131.47,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,88,88.9999,,,,,Flat,133.12,,,,133.12,133.12,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,89,89.9999,,,,,Flat,134.75,,,,134.75,134.75,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,90,90.9999,,,,,Flat,135.38,,,,135.38,135.38,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,91,91.9999,,,,,Flat,135.4,,,,135.4,135.4,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,92,92.9999,,,,,Flat,135.42,,,,135.42,135.42,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,93,93.9999,,,,,Flat,135.44,,,,135.44,135.44,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,94,94.9999,,,,,Flat,135.73,,,,135.73,135.73,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,95,95.9999,,,,,Flat,136.65,,,,136.65,136.65,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,96,96.9999,,,,,Flat,137.44,,,,137.44,137.44,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,97,97.9999,,,,,Flat,139.03,,,,139.03,139.03,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,98,98.9999,,,,,Flat,140.57,,,,140.57,140.57,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,99,99.9999,,,,,Flat,142.14,,,,142.14,142.14,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,100,100.9999,,,,,Flat,143.67,,,,143.67,143.67,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,101,101.9999,,,,,Flat,145.16,,,,145.16,145.16,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,102,102.9999,,,,,Flat,146.63,,,,146.63,146.63,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,103,103.9999,,,,,Flat,147.99,,,,147.99,147.99,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,104,104.9999,,,,,Flat,149.35,,,,149.35,149.35,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,105,105.9999,,,,,Flat,150.75,,,,150.75,150.75,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,106,106.9999,,,,,Flat,152.11,,,,152.11,152.11,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,107,107.9999,,,,,Flat,153.43,,,,153.43,153.43,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,108,108.9999,,,,,Flat,154.8,,,,154.8,154.8,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,109,109.9999,,,,,Flat,156.15,,,,156.15,156.15,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,110,110.9999,,,,,Flat,157.66,,,,157.66,157.66,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,111,111.9999,,,,,Flat,158.95,,,,158.95,158.95,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,112,112.9999,,,,,Flat,160.3,,,,160.3,160.3,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,113,113.9999,,,,,Flat,161.66,,,,161.66,161.66,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,114,114.9999,,,,,Flat,163.08,,,,163.08,163.08,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,115,115.9999,,,,,Flat,164.37,,,,164.37,164.37,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,116,116.9999,,,,,Flat,165.45,,,,165.45,165.45,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,117,117.9999,,,,,Flat,166.79,,,,166.79,166.79,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,118,118.9999,,,,,Flat,168.12,,,,168.12,168.12,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,119,119.9999,,,,,Flat,169.46,,,,169.46,169.46,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,120,120.9999,,,,,Flat,170.82,,,,170.82,170.82,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,121,121.9999,,,,,Flat,171.91,,,,171.91,171.91,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,122,122.9999,,,,,Flat,173.22,,,,173.22,173.22,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,123,123.9999,,,,,Flat,174.57,,,,174.57,174.57,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,124,124.9999,,,,,Flat,175.94,,,,175.94,175.94,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,125,125.9999,,,,,Flat,177.26,,,,177.26,177.26,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,126,126.9999,,,,,Flat,178.3,,,,178.3,178.3,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,127,127.9999,,,,,Flat,179.65,,,,179.65,179.65,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,128,128.9999,,,,,Flat,180.96,,,,180.96,180.96,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,129,129.9999,,,,,Flat,182.34,,,,182.34,182.34,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,130,130.9999,,,,,Flat,183.6,,,,183.6,183.6,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,131,131.9999,,,,,Flat,184.63,,,,184.63,184.63,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,132,132.9999,,,,,Flat,185.96,,,,185.96,185.96,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,133,133.9999,,,,,Flat,187.26,,,,187.26,187.26,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,134,134.9999,,,,,Flat,188.67,,,,188.67,188.67,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,135,135.9999,,,,,Flat,190.14,,,,190.14,190.14,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,136,136.9999,,,,,Flat,191.67,,,,191.67,191.67,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,137,137.9999,,,,,Flat,192.74,,,,192.74,192.74,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,138,138.9999,,,,,Flat,194.59,,,,194.59,194.59,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,139,139.9999,,,,,Flat,196.07,,,,196.07,196.07,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,140,140.9999,,,,,Flat,197.64,,,,197.64,197.64,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,141,141.9999,,,,,Flat,198.75,,,,198.75,198.75,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,142,142.9999,,,,,Flat,200.19,,,,200.19,200.19,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,143,143.9999,,,,,Flat,201.7,,,,201.7,201.7,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,144,144.9999,,,,,Flat,203.21,,,,203.21,203.21,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,145,145.9999,,,,,Flat,204.73,,,,204.73,204.73,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,146,146.9999,,,,,Flat,206.18,,,,206.18,206.18,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,147,147.9999,,,,,Flat,207.63,,,,207.63,207.63,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,148,148.9999,,,,,Flat,209.2,,,,209.2,209.2,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,149,149.9999,,,,,Flat,210.65,,,,210.65,210.65,1,Service Days,4
UPSGND,ZONE,6,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,150,150.9999,,,,,Flat,212.24,,,,212.24,212.24,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,1,1.9999,,,,,Flat,13.96,,,,13.96,13.96,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,2,2.9999,,,,,Flat,15.33,,,,15.33,15.33,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,3,3.9999,,,,,Flat,17.55,,,,17.55,17.55,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,4,4.9999,,,,,Flat,19.58,,,,19.58,19.58,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,5,5.9999,,,,,Flat,21.33,,,,21.33,21.33,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,6,6.9999,,,,,Flat,23.36,,,,23.36,23.36,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,7,7.9999,,,,,Flat,24.18,,,,24.18,24.18,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,8,8.9999,,,,,Flat,25.05,,,,25.05,25.05,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,9,9.9999,,,,,Flat,26.91,,,,26.91,26.91,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,10,10.9999,,,,,Flat,28.68,,,,28.68,28.68,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,11,11.9999,,,,,Flat,31.86,,,,31.86,31.86,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,12,12.9999,,,,,Flat,35.74,,,,35.74,35.74,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,13,13.9999,,,,,Flat,38.21,,,,38.21,38.21,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,14,14.9999,,,,,Flat,40.33,,,,40.33,40.33,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,15,15.9999,,,,,Flat,42.59,,,,42.59,42.59,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,16,16.9999,,,,,Flat,44.18,,,,44.18,44.18,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,17,17.9999,,,,,Flat,46.66,,,,46.66,46.66,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,18,18.9999,,,,,Flat,48.7,,,,48.7,48.7,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,19,19.9999,,,,,Flat,50.86,,,,50.86,50.86,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,20,20.9999,,,,,Flat,52.99,,,,52.99,52.99,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,21,21.9999,,,,,Flat,55.17,,,,55.17,55.17,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,22,22.9999,,,,,Flat,57.41,,,,57.41,57.41,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,23,23.9999,,,,,Flat,59.47,,,,59.47,59.47,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,24,24.9999,,,,,Flat,61.62,,,,61.62,61.62,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,25,25.9999,,,,,Flat,63.64,,,,63.64,63.64,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,26,26.9999,,,,,Flat,65.66,,,,65.66,65.66,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,27,27.9999,,,,,Flat,68.46,,,,68.46,68.46,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,28,28.9999,,,,,Flat,69.73,,,,69.73,69.73,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,29,29.9999,,,,,Flat,71.27,,,,71.27,71.27,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,30,30.9999,,,,,Flat,74,,,,74,74,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,31,31.9999,,,,,Flat,75.86,,,,75.86,75.86,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,32,32.9999,,,,,Flat,77.84,,,,77.84,77.84,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,33,33.9999,,,,,Flat,79.82,,,,79.82,79.82,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,34,34.9999,,,,,Flat,81.83,,,,81.83,81.83,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,35,35.9999,,,,,Flat,83.82,,,,83.82,83.82,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,36,36.9999,,,,,Flat,85.81,,,,85.81,85.81,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,37,37.9999,,,,,Flat,87.64,,,,87.64,87.64,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,38,38.9999,,,,,Flat,89.65,,,,89.65,89.65,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,39,39.9999,,,,,Flat,92.53,,,,92.53,92.53,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,40,40.9999,,,,,Flat,94.44,,,,94.44,94.44,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,41,41.9999,,,,,Flat,95.92,,,,95.92,95.92,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,42,42.9999,,,,,Flat,97.66,,,,97.66,97.66,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,43,43.9999,,,,,Flat,99.59,,,,99.59,99.59,1,Service Days,4
UPSGND,ZONE,7,,,,,US,,,,,US,UPS,Standard,Parcel,Weight,44,44.9999,,,,,Flat,101.48,,,,101.48,101.48,1,Service Days,4
